Gene	Mutations	Coverage	p-value	q-value	Rank
ST8SIA1	8	4758	0.022868407	0.054261561	7197
PDLIM3	8	4766	0.022875113	0.054261561	7198
ZBTB2	8	3012	0.022877032	0.054261561	7199
ASPSCR1	8	3983	0.022879905	0.054261561	7200
TAF4B	9	3780	0.022884054	0.054261561	7201
IMPDH1	8	3277	0.022886889	0.054261561	7202
FSHB	11	4349	0.022887905	0.054261561	7203
CLK4	8	4001	0.022890804	0.054261561	7204
FAM169A	10	3464	0.022890834	0.054261561	7205
TAFA2	9	3699	0.022890853	0.054261561	7206
ARSD	9	4923	0.022890946	0.054261561	7207
OR9I1	9	4082	0.022892666	0.054261561	7208
KLHL22	9	4366	0.022893045	0.054261561	7209
TIGD2	8	4891	0.022893994	0.054261561	7210
SIGLEC7	8	4994	0.022896853	0.054261561	7211
PURB	6	3771	0.022897100	0.054261561	7212
KLHL25	8	4641	0.022899586	0.054261561	7213
TAGLN2	10	4522	0.022903291	0.054261561	7214
SLC18A2	9	3761	0.022905301	0.054261561	7215
SLC25A23	8	3975	0.022906948	0.054261561	7216
PDE9A	9	3931	0.022908220	0.054261561	7217
NOX5	9	3252	0.022919235	0.054261561	7218
RNASE2	8	4699	0.022927537	0.054261561	7219
GALNT7	9	4086	0.022928491	0.054261561	7220
SNRPD3	8	4735	0.022928601	0.054261561	7221
ZNF554	9	3237	0.022930204	0.054261561	7222
VARS2	8	3725	0.022934764	0.054261561	7223
C4orf50	7	4869	0.022937197	0.054261561	7224
ENTPD4	9	4429	0.022937730	0.054261561	7225
TYW1	7	3857	0.022938323	0.054261561	7226
OR52H1	10	3567	0.022938910	0.054261561	7227
ZNF227	9	4719	0.022939805	0.054261561	7228
RELCH	8	4459	0.022943555	0.054261561	7229
LCMT1	9	4213	0.022943869	0.054261561	7230
LGI1	9	3383	0.022946028	0.054261561	7231
ZNF44	10	3424	0.022946236	0.054261561	7232
TM6SF1	8	4232	0.022953300	0.054261561	7233
BPIFB4	9	4399	0.022970028	0.054261561	7234
GPR31	10	3588	0.022971191	0.054261561	7235
PAOX	10	4532	0.022972067	0.054261561	7236
ZNF559	9	4918	0.022979385	0.054261561	7237
GPSM2	9	4996	0.022979452	0.054261561	7238
PPM1G	9	4534	0.022981875	0.054261561	7239
ZNF133	8	4471	0.022982798	0.054261561	7240
EXOC3L1	9	4647	0.022983280	0.054261561	7241
TACC1	7	3107	0.022985057	0.054261561	7242
NEPRO	9	4806	0.022986029	0.054261561	7243
AURKB	8	3840	0.022987188	0.054261561	7244
PELI2	9	3276	0.022987777	0.054261561	7245
SLC16A5	7	4436	0.022988329	0.054261561	7246
SEC24B	9	3292	0.022989845	0.054261561	7247
SH3BP2	10	4312	0.022991342	0.054261561	7248
AC134980.2	9	4135	0.022995348	0.054261561	7249
HPS4	8	3794	0.022995398	0.054261561	7250
KRT40	9	3804	0.022997138	0.054261561	7251
MMP8	8	3874	0.022998530	0.054261561	7252
SRRT	8	3985	0.023002833	0.054264231	7253
PLCXD2	10	3924	0.023011286	0.054266012	7254
TMCO5A	9	4540	0.023012970	0.054266012	7255
SLC25A11	8	4235	0.023014014	0.054266012	7256
CPEB4	9	4958	0.023018810	0.054266012	7257
SSTR3	8	4946	0.023024958	0.054266012	7258
CARF	8	4743	0.023027735	0.054266012	7259
CTIF	9	4853	0.023028497	0.054266012	7260
NFATC1	7	4581	0.023030797	0.054266012	7261
UNC13D	8	3162	0.023032132	0.054266012	7262
GCM1	8	4630	0.023042753	0.054276290	7263
USP38	10	4564	0.023044893	0.054276290	7264
VANGL1	8	3889	0.023046011	0.054276290	7265
NCALD	8	3415	0.023051257	0.054280780	7266
MUS81	7	4045	0.023054717	0.054280780	7267
CAPRIN1	9	4654	0.023057435	0.054280780	7268
GLRA1	9	4322	0.023067720	0.054293350	7269
GRIPAP1	9	4087	0.023069393	0.054293350	7270
ZNF275	9	4278	0.023072294	0.054293350	7271
USH1C	10	4091	0.023075471	0.054293358	7272
LHFPL3	9	3826	0.023085753	0.054300913	7273
PPM1E	9	4790	0.023094922	0.054300913	7274
CEP120	9	4831	0.023095234	0.054300913	7275
SLC5A9	7	4298	0.023099147	0.054300913	7276
CCDC96	8	3660	0.023101172	0.054300913	7277
ODF2	8	4971	0.023105928	0.054300913	7278
GRAMD1C	9	3165	0.023106579	0.054300913	7279
TENT5C	8	3456	0.023109232	0.054300913	7280
NXPH4	8	4929	0.023114235	0.054300913	7281
MARK4	8	4187	0.023115033	0.054300913	7282
BICRA	8	4028	0.023121283	0.054300913	7283
AFAP1	9	4937	0.023124242	0.054300913	7284
TMEM151A	9	3896	0.023129189	0.054300913	7285
HSD3B7	7	3507	0.023130082	0.054300913	7286
SLC16A9	9	4830	0.023134185	0.054300913	7287
SMC5	7	4489	0.023134496	0.054300913	7288
MECR	8	4029	0.023135978	0.054300913	7289
CCDC112	8	4856	0.023138104	0.054300913	7290
HOXD13	8	3151	0.023140354	0.054300913	7291
CAMK1D	8	4587	0.023142154	0.054300913	7292
MBOAT1	8	4876	0.023149768	0.054306497	7293
IGKV1-8	8	3980	0.023150882	0.054306497	7294
AP3D1	7	4836	0.023154404	0.054307314	7295
EXOSC7	8	3693	0.023179640	0.054359051	7296
ATAD2B	10	3898	0.023185211	0.054364665	7297
METTL17	8	3502	0.023191877	0.054372845	7298
NVL	9	3272	0.023201839	0.054376772	7299
C12orf4	7	4782	0.023204051	0.054376772	7300
SS18	9	4037	0.023206348	0.054376772	7301
ALOX12B	8	4088	0.023209971	0.054376772	7302
AKR1C4	8	4557	0.023211352	0.054376772	7303
FARP2	9	4138	0.023212621	0.054376772	7304
C3orf38	8	3495	0.023222784	0.054378748	7305
PKN3	8	4204	0.023229851	0.054378748	7306
SLC45A3	8	3896	0.023230359	0.054378748	7307
GRXCR1	8	3005	0.023236376	0.054378748	7308
NFIX	9	4462	0.023237116	0.054378748	7309
CES1	9	4052	0.023241358	0.054378748	7310
METTL22	9	4510	0.023243225	0.054378748	7311
SSC4D	8	4424	0.023243445	0.054378748	7312
ATXN7L1	9	3492	0.023246074	0.054378748	7313
IFRD1	8	4913	0.023246600	0.054378748	7314
STK11IP	10	3322	0.023248424	0.054378748	7315
IQCG	10	3039	0.023258808	0.054391778	7316
DPY19L4	9	4325	0.023260353	0.054391778	7317
DMRT1	9	4443	0.023265371	0.054396078	7318
RUNDC1	8	4169	0.023270749	0.054401219	7319
FOXH1	8	3952	0.023287023	0.054412174	7320
HOXA6	9	4155	0.023292445	0.054412174	7321
METTL18	9	3802	0.023295357	0.054412174	7322
TSGA13	8	3959	0.023299196	0.054412174	7323
BTBD10	9	4135	0.023300323	0.054412174	7324
UBQLNL	9	4029	0.023300600	0.054412174	7325
AMOTL1	9	4281	0.023300801	0.054412174	7326
HHATL	8	3919	0.023300877	0.054412174	7327
SMARCA5	8	4310	0.023306856	0.054415849	7328
LDB1	7	4993	0.023308811	0.054415849	7329
GAS7	9	3913	0.023317704	0.054418346	7330
NOMO1	9	4675	0.023321898	0.054418346	7331
ZRANB3	8	3297	0.023325493	0.054418346	7332
VMP1	8	4305	0.023329562	0.054418346	7333
ZNF776	10	3298	0.023335824	0.054418346	7334
EVX2	9	4590	0.023336277	0.054418346	7335
IL22	9	4706	0.023337544	0.054418346	7336
HTR4	9	4251	0.023340530	0.054418346	7337
CLCN7	8	3128	0.023343161	0.054418346	7338
OR10P1	9	3855	0.023347937	0.054418346	7339
CTTNBP2NL	7	3769	0.023354622	0.054418346	7340
TRIL	8	4750	0.023357310	0.054418346	7341
CTDSP1	8	3362	0.023362825	0.054418346	7342
MTERF3	9	4610	0.023364331	0.054418346	7343
CELA2B	10	3946	0.023370844	0.054418346	7344
BUD13	10	3733	0.023373453	0.054418346	7345
SUOX	10	3335	0.023373693	0.054418346	7346
NR3C1	8	4951	0.023377630	0.054418346	7347
TRIM55	10	4986	0.023380471	0.054418346	7348
PIP4K2A	8	3621	0.023386472	0.054418346	7349
TBC1D21	7	4554	0.023388445	0.054418346	7350
ATG101	8	3568	0.023391066	0.054418346	7351
ASB4	8	4965	0.023391318	0.054418346	7352
MAP3K11	9	4513	0.023394514	0.054418346	7353
SNX4	9	4822	0.023398521	0.054418346	7354
CASQ1	8	3098	0.023401422	0.054418346	7355
RFPL2	8	3453	0.023406003	0.054418346	7356
BORCS5	8	4307	0.023411891	0.054418346	7357
TMEM260	9	3887	0.023412577	0.054418346	7358
BBS12	9	3307	0.023412700	0.054418346	7359
PLK3	8	4659	0.023413647	0.054418346	7360
G6PC	9	4368	0.023414406	0.054418346	7361
POU2AF1	7	3880	0.023414837	0.054418346	7362
TUBA3E	9	4204	0.023418166	0.054418691	7363
CHN1	8	4749	0.023432983	0.054438735	7364
XXYLT1	8	4887	0.023435489	0.054438735	7365
RFPL3	8	3502	0.023436672	0.054438735	7366
NFIA	7	4564	0.023439519	0.054438735	7367
SLC27A3	8	4401	0.023445758	0.054441635	7368
MLH1	8	3144	0.023448321	0.054441635	7369
ENPP5	9	4943	0.023450313	0.054441635	7370
NR2E1	10	3002	0.023467715	0.054447827	7371
TMEFF2	8	4383	0.023470909	0.054447827	7372
SAP30BP	7	4205	0.023471569	0.054447827	7373
HTR3C	7	4058	0.023476068	0.054447827	7374
KRT24	9	4229	0.023479440	0.054447827	7375
CLIP3	8	3470	0.023481615	0.054447827	7376
QKI	9	4561	0.023481924	0.054447827	7377
FGFR1	7	4378	0.023482343	0.054447827	7378
BASP1	8	3044	0.023487284	0.054447827	7379
FUT3	7	4938	0.023487620	0.054447827	7380
ROPN1L	8	3958	0.023487984	0.054447827	7381
TPCN1	8	3906	0.023491947	0.054448450	7382
ANGPTL2	8	4576	0.023498452	0.054448450	7383
MPP1	10	4395	0.023500673	0.054448450	7384
EEF2K	6	4720	0.023510780	0.054448450	7385
OOSP2	8	3988	0.023512078	0.054448450	7386
CATSPER1	9	3694	0.023512808	0.054448450	7387
GPATCH4	8	3553	0.023514897	0.054448450	7388
ANAPC2	8	3916	0.023522654	0.054448450	7389
WWP2	9	3026	0.023523836	0.054448450	7390
PBX1	7	3660	0.023525629	0.054448450	7391
TMEM104	8	3891	0.023525883	0.054448450	7392
VPS53	8	3677	0.023531373	0.054448450	7393
GJD2	8	4833	0.023532049	0.054448450	7394
CEBPZ	10	3202	0.023534002	0.054448450	7395
KCNC4	10	3946	0.023536376	0.054448450	7396
CASK	8	4248	0.023539818	0.054448450	7397
LTF	8	4010	0.023542672	0.054448450	7398
CLDN4	9	4828	0.023545534	0.054448450	7399
UGT1A9	7	4823	0.023553992	0.054460650	7400
TP73	9	3762	0.023572467	0.054472665	7401
DPEP2	8	3669	0.023572894	0.054472665	7402
LRIT3	9	3415	0.023572998	0.054472665	7403
EIF3B	8	3011	0.023576802	0.054472665	7404
TRPC4AP	9	3067	0.023579144	0.054472665	7405
ZNF765	8	4220	0.023579815	0.054472665	7406
TRIM46	9	3005	0.023581474	0.054472665	7407
C1QC	9	4860	0.023586243	0.054476326	7408
IRAK1	7	4887	0.023599452	0.054494221	7409
CCNA1	8	3577	0.023603031	0.054494221	7410
RHBDF1	8	3851	0.023603546	0.054494221	7411
PDK1	7	3252	0.023614697	0.054503384	7412
RNF10	8	4840	0.023615463	0.054503384	7413
ZNF131	8	3917	0.023618864	0.054503384	7414
TMCC3	10	3990	0.023620257	0.054503384	7415
FBXL4	9	4563	0.023626484	0.054509899	7416
XIAP	8	3825	0.023638316	0.054509899	7417
NEFM	10	3852	0.023638769	0.054509899	7418
ANXA6	7	3045	0.023639489	0.054509899	7419
CYB5R4	10	4392	0.023641968	0.054509899	7420
MORF4L1	9	4546	0.023644014	0.054509899	7421
CRYGC	8	3409	0.023645381	0.054509899	7422
ATRIP	7	4419	0.023649017	0.054510936	7423
USP6NL	6	3446	0.023665019	0.054535616	7424
HJV	9	3935	0.023666099	0.054535616	7425
CST9	8	3629	0.023670928	0.054538390	7426
EPS8L1	9	3536	0.023675579	0.054538390	7427
DGKA	7	4089	0.023679216	0.054538390	7428
PLCZ1	9	4956	0.023685361	0.054538390	7429
RASSF8	8	3925	0.023688042	0.054538390	7430
SAP130	8	4781	0.023689392	0.054538390	7431
FAAH	8	3384	0.023689615	0.054538390	7432
E2F3	6	4591	0.023693290	0.054539223	7433
TOP1	9	3854	0.023696801	0.054539223	7434
MAP9	8	3807	0.023703795	0.054539223	7435
MC4R	7	3812	0.023710789	0.054539223	7436
AQP12B	9	3949	0.023712564	0.054539223	7437
TMEM156	9	3055	0.023715777	0.054539223	7438
CRAMP1	8	4723	0.023716042	0.054539223	7439
GPR17	8	4015	0.023718638	0.054539223	7440
RHOBTB1	8	3055	0.023718665	0.054539223	7441
PPP1R3F	8	4018	0.023725702	0.054541970	7442
MFSD2B	7	3729	0.023726235	0.054541970	7443
EFR3A	8	4262	0.023732303	0.054548589	7444
BTBD7	8	3293	0.023741016	0.054561287	7445
CXCR4	9	3071	0.023748615	0.054561948	7446
HAUS3	7	3272	0.023750091	0.054561948	7447
PPP2R3A	8	4161	0.023751186	0.054561948	7448
DYNC2I1	8	4316	0.023757206	0.054561948	7449
SLC35G5	7	4526	0.023757869	0.054561948	7450
PREB	9	3497	0.023762491	0.054561948	7451
SMAD2	7	4961	0.023763626	0.054561948	7452
SOAT1	9	4168	0.023771744	0.054566191	7453
CCDC59	8	3340	0.023771852	0.054566191	7454
GATAD2B	9	4874	0.023776975	0.054570631	7455
PPM1B	10	4702	0.023787216	0.054586812	7456
TAX1BP1	9	3844	0.023796604	0.054597101	7457
HTR1D	9	3487	0.023798082	0.054597101	7458
CEP85L	8	4345	0.023801930	0.054597997	7459
KLK1	9	4603	0.023804855	0.054597997	7460
MMP14	7	3698	0.023810596	0.054603054	7461
TRIM28	8	3926	0.023816065	0.054603054	7462
TNFSF10	8	3624	0.023816633	0.054603054	7463
PTPRE	8	4012	0.023821247	0.054606316	7464
AGPAT1	8	3005	0.023825287	0.054608260	7465
SRPK2	9	3251	0.023832362	0.054612783	7466
SLC26A2	8	4934	0.023837324	0.054612783	7467
ANKDD1A	7	3108	0.023838467	0.054612783	7468
MAP2K4	9	4170	0.023840028	0.054612783	7469
NPC1	8	3446	0.023848424	0.054614138	7470
TMEM217	7	4732	0.023848932	0.054614138	7471
XYLT2	7	4560	0.023852260	0.054614138	7472
AL645922.1	9	4754	0.023854790	0.054614138	7473
TMLHE	7	3221	0.023856579	0.054614138	7474
MAPK8IP1	8	4357	0.023861387	0.054617838	7475
RUSC1	9	3514	0.023869438	0.054624069	7476
CD180	8	4795	0.023873383	0.054624069	7477
OLFML1	8	4537	0.023873687	0.054624069	7478
ZC3H7B	9	3627	0.023879933	0.054631053	7479
MAGT1	9	3524	0.023887114	0.054640176	7480
MS4A8	8	4859	0.023890838	0.054640995	7481
FTCD	8	3250	0.023897043	0.054640995	7482
SCTR	8	4686	0.023897891	0.054640995	7483
PYGL	8	3120	0.023912345	0.054640995	7484
PSAP	8	4214	0.023912974	0.054640995	7485
ALG11	8	4354	0.023913823	0.054640995	7486
MORC3	9	3374	0.023914992	0.054640995	7487
AC005833.1	7	4378	0.023918459	0.054640995	7488
XPR1	9	4270	0.023918871	0.054640995	7489
KIF23	9	4930	0.023922546	0.054640995	7490
DMRT2	7	4149	0.023927967	0.054640995	7491
S100A7	8	3871	0.023935176	0.054640995	7492
MTA2	9	3734	0.023941036	0.054640995	7493
ASPH	8	3886	0.023941383	0.054640995	7494
MYLK4	9	3829	0.023941443	0.054640995	7495
WNT11	9	4876	0.023946830	0.054640995	7496
MOGAT3	10	4082	0.023948448	0.054640995	7497
LAD1	10	4607	0.023949647	0.054640995	7498
AMMECR1L	7	3640	0.023949803	0.054640995	7499
EXT1	8	3194	0.023958267	0.054640995	7500
ASB8	6	4173	0.023961982	0.054640995	7501
PDCD4	9	4361	0.023962541	0.054640995	7502
VWA2	6	4094	0.023964150	0.054640995	7503
RASIP1	9	3892	0.023969283	0.054640995	7504
FAM168B	7	4519	0.023970050	0.054640995	7505
DES	9	4117	0.023970503	0.054640995	7506
CATSPERG	8	3404	0.023982973	0.054643657	7507
CLDN18	8	3588	0.023983697	0.054643657	7508
RECQL	8	4390	0.023985351	0.054643657	7509
PLA2G4C	9	3229	0.023986963	0.054643657	7510
AQP9	8	4540	0.023987639	0.054643657	7511
PPP4R2	8	4028	0.023999051	0.054661278	7512
SLC38A5	7	4455	0.024001764	0.054661278	7513
NBN	8	4965	0.024021935	0.054681476	7514
IDO1	8	4337	0.024021945	0.054681476	7515
LARP1B	8	3236	0.024027111	0.054681476	7516
SUPT16H	7	4871	0.024027674	0.054681476	7517
GJB5	8	4411	0.024035709	0.054681476	7518
TUBB1	7	4113	0.024036421	0.054681476	7519
ENTPD1	7	3373	0.024042197	0.054681476	7520
SLC39A11	8	3305	0.024043941	0.054681476	7521
MARF1	9	4121	0.024044872	0.054681476	7522
ATP1A1	9	4287	0.024051089	0.054681476	7523
LRRIQ4	7	3357	0.024054581	0.054681476	7524
CHST15	9	4081	0.024054770	0.054681476	7525
SH3RF2	8	3149	0.024056847	0.054681476	7526
CDCA2	8	3655	0.024058623	0.054681476	7527
HEATR6	7	3154	0.024061501	0.054681476	7528
NAPEPLD	8	3359	0.024061767	0.054681476	7529
RHOXF1	8	4471	0.024073981	0.054690376	7530
MDM4	7	4037	0.024082926	0.054690376	7531
DEAF1	8	4183	0.024090117	0.054690376	7532
GK2	9	3798	0.024091047	0.054690376	7533
VSIG10	7	4979	0.024092633	0.054690376	7534
MED17	8	4044	0.024093434	0.054690376	7535
ZBTB38	9	3892	0.024095010	0.054690376	7536
AGFG2	7	4224	0.024096290	0.054690376	7537
FANK1	7	3075	0.024101549	0.054690376	7538
RIPK4	9	3838	0.024110672	0.054690376	7539
GOT1L1	9	4825	0.024110855	0.054690376	7540
TRIM23	8	3375	0.024121603	0.054690376	7541
CCDC74A	7	4135	0.024124960	0.054690376	7542
IGKV6D-21	8	3431	0.024126256	0.054690376	7543
TLE2	8	4805	0.024128707	0.054690376	7544
MBIP	9	4590	0.024133925	0.054690376	7545
WDR89	8	3191	0.024135804	0.054690376	7546
EOMES	9	3307	0.024137628	0.054690376	7547
BRD3	8	4956	0.024140667	0.054690376	7548
CHORDC1	7	3178	0.024140698	0.054690376	7549
RAB11FIP2	8	3978	0.024141579	0.054690376	7550
LIN28A	9	4491	0.024143722	0.054690376	7551
TEKT3	8	3731	0.024149467	0.054690376	7552
COX10	7	4784	0.024152388	0.054690376	7553
POLA2	8	3287	0.024152486	0.054690376	7554
LRP10	7	3111	0.024152735	0.054690376	7555
CETP	7	3749	0.024157639	0.054690376	7556
SPOPL	9	3732	0.024158310	0.054690376	7557
IST1	8	3224	0.024161060	0.054690376	7558
GPATCH2	9	4743	0.024163317	0.054690376	7559
SCFD1	8	3637	0.024167108	0.054690376	7560
SDHAF2	8	4887	0.024172425	0.054690376	7561
SLC6A12	8	3881	0.024172889	0.054690376	7562
B4GALNT3	8	3191	0.024182492	0.054690376	7563
CDRT1	9	4748	0.024183608	0.054690376	7564
TJP3	7	3133	0.024184354	0.054690376	7565
DDX1	9	4596	0.024192148	0.054690376	7566
L3MBTL3	7	4121	0.024192882	0.054690376	7567
SMURF2	8	3366	0.024198860	0.054690376	7568
WDR62	10	3072	0.024199238	0.054690376	7569
ATG16L1	8	3365	0.024203746	0.054690376	7570
TRIM27	8	4914	0.024204891	0.054690376	7571
DOK1	9	4422	0.024212708	0.054690376	7572
ZYX	9	3901	0.024215055	0.054690376	7573
XPOT	8	4694	0.024215087	0.054690376	7574
ACTB	8	4938	0.024215905	0.054690376	7575
CHST6	8	3350	0.024219143	0.054690376	7576
TRAF2	8	3029	0.024221202	0.054690376	7577
BRD8	8	3470	0.024224558	0.054690376	7578
FRK	9	4725	0.024228058	0.054690376	7579
ALDH1A1	9	4291	0.024228700	0.054690376	7580
TRIM50	9	3824	0.024233522	0.054692296	7581
OR1L4	9	3768	0.024237272	0.054692296	7582
TMEM202	9	3941	0.024239140	0.054692296	7583
RIOX2	8	3404	0.024242563	0.054692808	7584
PITPNC1	9	4724	0.024247528	0.054692975	7585
LYSMD2	8	3614	0.024249030	0.054692975	7586
MOGAT1	7	4980	0.024261238	0.054713296	7587
MIDEAS	9	3505	0.024265809	0.054716392	7588
GPR176	8	4450	0.024271106	0.054716458	7589
RSPH6A	8	3075	0.024273298	0.054716458	7590
SPESP1	10	3265	0.024275570	0.054716458	7591
FPR3	8	4306	0.024278630	0.054716458	7592
TMEFF1	10	4449	0.024285415	0.054716968	7593
C5AR1	7	4062	0.024288208	0.054716968	7594
NEDD1	8	3047	0.024288449	0.054716968	7595
CBLN2	8	4808	0.024294262	0.054722857	7596
GGCX	8	3519	0.024302726	0.054733581	7597
PGPEP1L	8	3442	0.024308359	0.054733581	7598
HSPA4	8	4635	0.024311188	0.054733581	7599
SCLY	7	4914	0.024313907	0.054733581	7600
PSEN2	9	3039	0.024318225	0.054733581	7601
EHBP1L1	8	4358	0.024323871	0.054733581	7602
ZNF621	7	4054	0.024323942	0.054733581	7603
ADAMTS10	8	4921	0.024324614	0.054733581	7604
SYP	8	3530	0.024328072	0.054734163	7605
CD9	7	4873	0.024349235	0.054753127	7606
KCNG4	8	3025	0.024350499	0.054753127	7607
VPS18	9	4128	0.024353603	0.054753127	7608
PCDHGC5	9	4828	0.024353764	0.054753127	7609
LCE2C	10	3833	0.024354691	0.054753127	7610
CRYBB2	8	3446	0.024356620	0.054753127	7611
ESM1	8	4580	0.024358902	0.054753127	7612
FGFRL1	8	4485	0.024364696	0.054758958	7613
ZMYM4	8	4935	0.024371903	0.054760929	7614
ATG5	7	4379	0.024376568	0.054760929	7615
FAM114A2	10	4466	0.024379124	0.054760929	7616
NUP160	9	3095	0.024381143	0.054760929	7617
CSTF3	8	3043	0.024381576	0.054760929	7618
MRPS31	7	4878	0.024385967	0.054763603	7619
KLF4	8	4404	0.024392197	0.054763803	7620
OCM2	9	3188	0.024392457	0.054763803	7621
RGS3	8	4411	0.024401086	0.054767726	7622
TANGO6	9	4749	0.024401799	0.054767726	7623
SPANXB1	8	4760	0.024403807	0.054767726	7624
SLC36A2	8	4881	0.024426814	0.054804788	7625
RFC2	8	4527	0.024427666	0.054804788	7626
DHCR7	9	3183	0.024431567	0.054804788	7627
CNOT10	7	3333	0.024435037	0.054804788	7628
DYRK1A	8	3075	0.024438813	0.054804788	7629
ATMIN	8	3528	0.024439540	0.054804788	7630
CD36	7	4096	0.024453747	0.054808235	7631
QPCT	7	3136	0.024455111	0.054808235	7632
NAGK	8	3702	0.024457268	0.054808235	7633
CSRNP2	8	4907	0.024459220	0.054808235	7634
KIAA0408	8	3684	0.024459748	0.054808235	7635
RBM28	7	3626	0.024471219	0.054808235	7636
FAM3D	7	3721	0.024473410	0.054808235	7637
MYBL1	7	4994	0.024480492	0.054808235	7638
BPGM	7	3415	0.024484882	0.054808235	7639
KAT7	8	3069	0.024488858	0.054808235	7640
DIS3L	8	3310	0.024490350	0.054808235	7641
ZBTB3	8	3758	0.024501637	0.054808235	7642
ZFX	7	3008	0.024504601	0.054808235	7643
ZNF266	8	3220	0.024505371	0.054808235	7644
UVSSA	8	3252	0.024508628	0.054808235	7645
SLC25A37	7	4349	0.024510773	0.054808235	7646
SRCIN1	10	3489	0.024512003	0.054808235	7647
OR6B3	8	3610	0.024513790	0.054808235	7648
SPINK13	9	4756	0.024520767	0.054808235	7649
ACTR3B	7	3265	0.024524162	0.054808235	7650
SLC22A10	7	3558	0.024524772	0.054808235	7651
SPDYC	9	4143	0.024533057	0.054808235	7652
METTL14	8	3007	0.024535036	0.054808235	7653
LRRC43	9	3109	0.024536431	0.054808235	7654
ITGB7	7	3213	0.024537077	0.054808235	7655
TP53I11	7	3929	0.024539566	0.054808235	7656
RAI1	9	4968	0.024545764	0.054808235	7657
TNKS	8	4001	0.024550097	0.054808235	7658
PEX2	9	3765	0.024553265	0.054808235	7659
TSSK6	9	3607	0.024554555	0.054808235	7660
RCOR3	8	4601	0.024558142	0.054808235	7661
C15orf39	7	3953	0.024567860	0.054808235	7662
ZER1	8	4468	0.024577725	0.054808235	7663
OR4X1	8	4514	0.024578564	0.054808235	7664
SEC23B	9	3583	0.024579609	0.054808235	7665
LYZL6	8	4982	0.024588173	0.054808235	7666
GPRC5C	9	3018	0.024588954	0.054808235	7667
TMEM241	8	3738	0.024591475	0.054808235	7668
C1GALT1	7	3597	0.024592906	0.054808235	7669
FAM81B	9	4744	0.024596163	0.054808235	7670
OR1E2	7	3479	0.024599293	0.054808235	7671
FAM227B	8	3200	0.024601808	0.054808235	7672
TPP1	8	4732	0.024603039	0.054808235	7673
MRGPRX1	9	4973	0.024604870	0.054808235	7674
ZCWPW2	8	3888	0.024608610	0.054808235	7675
FBXO11	8	4310	0.024610875	0.054808235	7676
ZNF583	8	4513	0.024611823	0.054808235	7677
ZBTB26	6	4146	0.024615719	0.054808235	7678
TXNRD1	8	4070	0.024619105	0.054808235	7679
OR2J3	9	3047	0.024628662	0.054808235	7680
PIGZ	7	3849	0.024631044	0.054808235	7681
INPP4A	9	3295	0.024634997	0.054808235	7682
TTC22	7	4113	0.024638021	0.054808235	7683
FGF12	7	3605	0.024639091	0.054808235	7684
MAZ	8	3016	0.024639542	0.054808235	7685
ZNF468	7	4993	0.024646142	0.054808235	7686
PLEKHA4	8	3004	0.024646955	0.054808235	7687
LBR	8	4431	0.024650342	0.054808235	7688
H2BC4	10	3415	0.024656909	0.054808235	7689
USP43	9	4994	0.024657101	0.054808235	7690
